May  6 2025 22:14:22-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.216.49, SourceInterface=-, ErrorCode=6, SubErrorCode=0,NotifyInfo=Unknown ErrCode and ErrSubcode, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:22-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.216.49, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:22-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.216.49, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-devqa-us-east1-02)
May  6 2025 22:14:24-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.247.25, SourceInterface=-, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:24-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:14:24-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-prod-sa-east1-02)
May  6 2025 22:14:25-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:14:24-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.247.25, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-prod-sa-east1-02)
May  6 2025 22:14:31-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.236.169, SourceInterface=Eth-Trunk56.2033, VpnInstance=BEVrf)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.236.169, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=Eth-Trunk56.2033)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.236.169, SourceInterface=Eth-Trunk56.2033, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-tsuru-hub-us-east1-02)
May  6 2025 22:14:22-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.216.49, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-devqa-us-east1-02) 

May  6 2025 22:14:35-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.52.137, SourceInterface=-, ErrorCode=6, SubErrorCode=7, NotifyInfo=CEASE/Connection Collision Resolution,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:36-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.175.9, SourceInterface=-)
May  6 2025 22:14:37-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.175.9, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:14:37-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.175.9, BgpPeerLastError=0, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:14:37-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.175.9, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:37-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.175.9, BgpPeerLastError=0 , BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-prod-sa-east1-02)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.247.25, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.247.25, SourceInterface=-, ErrorCode=6, SubErrorCode=0,NotifyInfo=Unknown ErrCode and ErrSubcode, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.247.25, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.216.49, SourceInterface=-)
May  6 2025 22:14:30-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.236.169, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-tsuru-hub-us-east1-02) 

May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.247.25, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-prod-sa-east1-02)
May  6 2025 22:14:44-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.52.137, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:14:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:14:44-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.52.137, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:45-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.215.25, SourceInterface=-)
May  6 2025 22:14:46-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.215.25, SourceInterface=Eth-Trunk56.2031, VpnInstance=BEVrf)
May  6 2025 22:14:46-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.215.25, BgpPeerLastError=0, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:14:46-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.215.25, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=Eth-Trunk56.2031)
May  6 2025 22:14:46-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.215.25, SourceInterface=Eth-Trunk56.2031, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:14:46-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.215.25, BgpPeerLastError=0 , BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-tsuru-hub-sa-east1-02)
May  6 2025 22:14:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-sa-east1-02)
May  6 2025 22:14:49-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.200.89, SourceInterface=-, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:14:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-mda-spk-prod-us-east1-02)
May  6 2025 22:14:50-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:14:50-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.155.121, SourceInterface=Eth-Trunk56.2027, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:41-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.247.25, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-spk-prod-sa-east1-02) 

May  6 2025 22:14:49-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.200.89, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-mda-spk-prod-us-east1-02)
May  6 2025 22:14:53-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.59.129, SourceInterface=-, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:14:53-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:14:53-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.59.129, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 22:14:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.52.137, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-devqa-sa-east1-02) 

May  6 2025 22:14:55-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:14:53-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.59.129, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-composer-sa-east1-02)
May  6 2025 22:14:56-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:15:02-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:15:09-03:00 WAN-RJ-CIR-02 %%01FEI_COMM/6/EVENT_LOG_FWD_FRAME_SMOOTH(l):CID=0x807f0489;The state of data-synchronize changed. (Slot=1, State=BEGIN)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.155.121, SourceInterface=Eth-Trunk56.2027, VpnInstance=BEVrf)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.155.121, BgpPeerLastError=50, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_SEND(l):CID=0x801304e9;Sent a NOTIFICATION to the peer. (Peer=169.254.155.121, SourceInterface=Eth-Trunk56.2027, ErrorCode=6, SubErrorCode=0,NotifyInfo=Unknown ErrCode and ErrSubcode, VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.155.121, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=Eth-Trunk56.2027)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.155.121, SourceInterface=Eth-Trunk56.2027, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.155.121, BgpPeerLastError=50, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-hub-sa-east1-02)
May  6 2025 22:15:14-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_PEER_START(l):CID=0x801404ea;The peer was performing GR. (Peer=169.254.236.169, SourceInterface=-)
May  6 2025 22:15:12-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.155.121, InstanceId=3, BgpPeerLastError=50, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-hdg-hub-sa-east1-02) 

May  6 2025 22:15:25-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.200.89, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:15:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:15:25-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.200.89, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
May  6 2025 22:15:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x0879000f-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-prod-us-east1-02)
May  6 2025 22:15:34-03:00 WAN-RJ-CIR-02 %%01BGP/6/NOTIFY_RECV(l):CID=0x801304e9;The router received a NOTIFICATION from the peer. (Peer=169.254.168.169, SourceInterface=-, ErrorCode=4, SubErrorCode=0, NotifyInfo=Hold Timer Expired,VpnInstance=BEVrf, ErrorData=NULL)
May  6 2025 22:15:34-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.168.169, BgpPeerLastError=40, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:15:34-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.168.169, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-prod-us-east1-02)
May  6 2025 22:15:25-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_clear(l):CID=0x801304e9-alarmID=0x00f1039c-clearType=service_resume;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.200.89, InstanceId=3, BgpPeerLastError=40, BgpPeerState=6, LocalIfName=-, Reason=Alarm clear, Description=cloud-router-mda-spk-prod-us-east1-02) 

May  6 2025 22:15:35-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:15:34-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.168.169, InstanceId=3, BgpPeerLastError=40, BgpPeerState=1, LocalIfName=-, Reason=BGP receive notification, Description=cloud-router-hdg-spk-prod-us-east1-02)
May  6 2025 22:15:38-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, BgpPeerLastError=60, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:15:38-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-spk-devqa-us-east1-02)
May  6 2025 22:15:40-03:00 WAN-RJ-CIR-02 %%01BGP/6/GR_RST_TMR_EXPIRE(l):CID=0x801404ea;The GR restart timer for the peer expired. (Peer=169.254.216.49, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:15:41-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGOUT(s):CID=0x80b40471;The OPS connection was disconnected. (ServiceType=embedding-script, Reason=the client cut the OPS connection, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:15:38-03:00 WAN-RJ-CIR-02 %%01BGP/2/hwBgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x00f1039c;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.216.49, InstanceId=3, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-hdg-spk-devqa-us-east1-02)
May  6 2025 22:15:42-03:00 WAN-RJ-CIR-02 %%01OPS/5/OPS_LOGIN(s):CID=0x80b40471;Succeeded in establishing the OPS connection. (ServiceType=embedding-script, UserName=_OPS_, SourceAddress=127.0.0.1, DestAddress=127.0.0.1, VpnName=_public_, AssistantName=_bgp_mtp.py)
May  6 2025 22:15:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_BACKWARDTRANS_NOTIFICATION(l):CID=0x801304e9;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=60, BgpPeerState=1,VpnInstance=BEVrf)
May  6 2025 22:15:44-03:00 WAN-RJ-CIR-02 %%01BGP/2/bgpBackwardTransition_active(l):CID=0x801304e9-alarmID=0x0879000f;The BGP FSM moves from a higher numbered state to a lower numbered state. (BgpPeerRemoteAddr=169.254.236.169, BgpPeerLastError=60, BgpPeerState=1, LocalIfName=-, Reason=BGP hold timer expire, Description=cloud-router-tsuru-hub-us-east1-02)
May  6 2025 22:15:45-03:00 WAN-RJ-CIR-02 %%01BGP/6/PEER_STATE_CHG(l):CID=0x801304e9;The state of the peer changed after receiving an event. (PrevState=OPENCONFIRM, CurrState=ESTABLISHED, InputEvent=RECV_KA, Peer=169.254.168.169, SourceInterface=-, VpnInstance=BEVrf)
May  6 2025 22:15:45-03:00 WAN-RJ-CIR-02 %%01BGP/2/PEER_ESTABLISHED_NOTIFICATION(l):CID=0x801304e9;The BGP FSM enters the Established state. (BgpPeerRemoteAddr=169.254.168.169, BgpPeerLastError=40, BgpPeerState=6,VpnInstance=BEVrf)
May  6 2025 22:15:45-03:00 WAN-RJ-CIR-02 %%01BGP/6/BNM_PEER_SWITCHIN_SENDING_LIST(l):CID=0x801304e9;The BGP peer entered the batch advertisement queue. (PeerAddress=169.254.168.169, VPNInstance=BEVrf, AddressFamily=IPv4-unicast, UptPeerGrpID=6, SourceInterface=-)
May  6 2025 22:15:45-03:00 WAN-RJ-CIR-02 %%01BGP/6/EOR_SENT(l):CID=0x801304e9;End-Of-Rib marker was sent to the peer. (Peer=169.254.168.169, SourceInterface=-, VpnInstance=BEVrf, Address Family=IPv4-unicast)
